city,timestamp,temperature,cloud_cover,cloud_cover_description,pressure,windspeed,precipitation,felt_temperature
Burbank,2018-12-31 09:53:00,7.0,29.0,Partly Cloudy,985.49,0.0,0.0,7.0
Burbank,2018-12-31 10:53:00,7.0,33.0,Fair,985.16,7.0,0.0,5.0
Burbank,2018-12-31 11:53:00,7.0,33.0,Fair,984.5,6.0,0.0,7.0
Burbank,2018-12-31 12:53:00,6.0,29.0,Partly Cloudy,983.84,6.0,0.0,6.0
Burbank,2018-12-31 13:53:00,7.0,27.0,Mostly Cloudy,983.52,0.0,0.0,7.0
Burbank,2018-12-31 14:53:00,7.0,28.0,Mostly Cloudy,983.84,6.0,0.0,7.0
Burbank,2018-12-31 15:53:00,9.0,28.0,Mostly Cloudy,984.5,6.0,0.0,9.0
Burbank,2018-12-31 16:53:00,12.0,30.0,Partly Cloudy,984.83,6.0,0.0,12.0
Burbank,2018-12-31 17:53:00,13.0,34.0,Fair,983.84,19.0,0.0,13.0
Burbank,2018-12-31 18:53:00,15.0,34.0,Fair,982.53,15.0,0.0,15.0
Burbank,2018-12-31 19:21:00,15.0,34.0,Fair,981.87,7.0,0.0,15.0
Burbank,2018-12-31 19:53:00,16.0,34.0,Fair,981.21,15.0,0.0,16.0
Burbank,2018-12-31 20:53:00,17.0,30.0,Partly Cloudy,980.55,11.0,0.0,17.0
Burbank,2018-12-31 21:03:00,16.0,34.0,Fair,980.55,13.0,0.0,16.0
Burbank,2018-12-31 21:53:00,16.0,34.0,Fair,980.88,20.0,0.0,16.0
Burbank,2018-12-31 22:53:00,16.0,30.0,Partly Cloudy,981.21,30.0,0.0,16.0
Burbank,2018-12-31 23:53:00,14.0,34.0,Fair,981.87,30.0,0.0,14.0
Burbank,2019-01-01 00:53:00,13.0,30.0,Partly Cloudy,982.2,31.0,0.0,13.0
Burbank,2019-01-01 01:53:00,13.0,33.0,Fair,982.86,30.0,0.0,13.0
Burbank,2019-01-01 02:53:00,13.0,33.0,Fair,983.52,24.0,0.0,13.0
Burbank,2019-01-01 03:53:00,12.0,33.0,Fair / Windy,984.17,37.0,0.0,12.0
Burbank,2019-01-01 04:53:00,12.0,33.0,Fair / Windy,984.83,33.0,0.0,12.0
Burbank,2019-01-01 05:53:00,12.0,33.0,Fair,985.82,30.0,0.0,12.0
Burbank,2019-01-01 06:53:00,11.0,33.0,Fair,986.48,28.0,0.0,11.0
Burbank,2019-01-01 07:53:00,10.0,33.0,Fair / Windy,986.48,37.0,0.0,10.0
Burbank,2019-01-01 08:53:00,9.0,33.0,Fair,987.14,24.0,0.0,6.0
Burbank,2019-01-01 09:53:00,9.0,33.0,Fair,987.47,20.0,0.0,6.0
Burbank,2019-01-01 10:53:00,9.0,33.0,Fair / Windy,987.47,37.0,0.0,5.0
Burbank,2019-01-01 11:53:00,9.0,33.0,Fair,987.47,6.0,0.0,9.0
Burbank,2019-01-01 12:53:00,9.0,33.0,Fair,988.13,,0.0,
Burbank,2019-01-01 13:53:00,9.0,33.0,Fair,989.11,6.0,0.0,9.0
Burbank,2019-01-01 14:53:00,6.0,34.0,Fair,990.76,6.0,0.0,6.0
Burbank,2019-01-01 15:53:00,9.0,34.0,Fair,992.41,17.0,0.0,6.0
Burbank,2019-01-01 16:53:00,11.0,34.0,Fair,992.73,17.0,0.0,11.0
Burbank,2019-01-01 17:53:00,12.0,34.0,Fair,993.39,20.0,0.0,12.0
Burbank,2019-01-01 18:53:00,12.0,34.0,Fair / Windy,993.06,33.0,0.0,12.0
Burbank,2019-01-01 19:53:00,13.0,34.0,Fair,991.75,31.0,0.0,13.0
Burbank,2019-01-01 20:53:00,13.0,34.0,Fair,990.76,19.0,0.0,13.0
Burbank,2019-01-01 21:53:00,14.0,34.0,Fair,990.76,30.0,0.0,14.0
Burbank,2019-01-01 22:00:00,14.0,34.0,Fair,990.76,24.0,0.0,14.0
Burbank,2019-01-01 22:53:00,14.0,34.0,Fair / Windy,991.09,37.0,0.0,14.0
Burbank,2019-01-01 23:53:00,13.0,34.0,Fair,991.42,19.0,0.0,13.0
Burbank,2019-01-02 00:53:00,12.0,30.0,Partly Cloudy,991.75,17.0,0.0,12.0
Burbank,2019-01-02 01:53:00,11.0,29.0,Partly Cloudy,992.08,17.0,0.0,11.0
Burbank,2019-01-02 02:53:00,10.0,29.0,Partly Cloudy,992.41,22.0,0.0,10.0
Burbank,2019-01-02 03:53:00,8.0,33.0,Fair,992.41,17.0,0.0,6.0
Burbank,2019-01-02 04:53:00,9.0,33.0,Fair,992.41,22.0,0.0,6.0
Burbank,2019-01-02 05:53:00,8.0,27.0,Mostly Cloudy,992.41,22.0,0.0,5.0
Burbank,2019-01-02 06:53:00,8.0,27.0,Mostly Cloudy,992.08,11.0,0.0,6.0
Burbank,2019-01-02 07:53:00,8.0,29.0,Partly Cloudy,992.73,9.0,0.0,6.0
Burbank,2019-01-02 08:53:00,7.0,29.0,Partly Cloudy,992.41,9.0,0.0,4.0
Burbank,2019-01-02 09:53:00,4.0,29.0,Partly Cloudy,992.41,6.0,0.0,4.0
Burbank,2019-01-02 10:53:00,3.0,33.0,Fair,992.41,0.0,0.0,3.0
Burbank,2019-01-02 11:53:00,2.0,33.0,Fair,991.75,7.0,0.0,0.0
Burbank,2019-01-02 12:53:00,3.0,33.0,Fair,991.75,0.0,0.0,3.0
Burbank,2019-01-02 13:53:00,3.0,33.0,Fair,992.08,11.0,0.0,0.0
Burbank,2019-01-02 14:53:00,4.0,34.0,Fair,993.39,0.0,0.0,4.0
Burbank,2019-01-02 15:53:00,5.0,34.0,Fair,994.71,0.0,0.0,5.0
Burbank,2019-01-02 16:53:00,9.0,34.0,Fair,995.04,7.0,0.0,8.0
Burbank,2019-01-02 17:53:00,11.0,34.0,Fair,994.71,6.0,0.0,11.0
Burbank,2019-01-02 18:53:00,13.0,34.0,Fair,993.72,0.0,0.0,13.0
Burbank,2019-01-02 19:53:00,14.0,34.0,Fair,993.06,15.0,0.0,14.0
Burbank,2019-01-02 20:53:00,15.0,34.0,Fair,992.41,9.0,0.0,15.0
Burbank,2019-01-02 21:53:00,15.0,34.0,Fair,992.41,0.0,0.0,15.0
Burbank,2019-01-02 22:53:00,16.0,34.0,Fair,992.41,0.0,0.0,16.0
Burbank,2019-01-02 23:53:00,15.0,34.0,Fair,992.73,11.0,0.0,15.0
Burbank,2019-01-03 00:53:00,13.0,30.0,Partly Cloudy,993.39,11.0,0.0,13.0
Burbank,2019-01-03 01:53:00,12.0,33.0,Fair,994.05,0.0,0.0,12.0
Burbank,2019-01-03 02:53:00,11.0,33.0,Fair,994.71,0.0,0.0,11.0
Burbank,2019-01-03 03:53:00,9.0,33.0,Fair,995.04,11.0,0.0,7.0
Burbank,2019-01-03 04:53:00,8.0,33.0,Fair,995.04,7.0,0.0,7.0
Burbank,2019-01-03 05:53:00,8.0,33.0,Fair,995.04,0.0,0.0,8.0
Burbank,2019-01-03 06:53:00,7.0,33.0,Fair,995.04,0.0,0.0,7.0
Burbank,2019-01-03 07:53:00,6.0,33.0,Fair,995.04,6.0,0.0,6.0
Burbank,2019-01-03 08:53:00,7.0,33.0,Fair,994.71,6.0,0.0,7.0
Burbank,2019-01-03 09:53:00,4.0,33.0,Fair,995.04,7.0,0.0,2.0
Burbank,2019-01-03 10:53:00,5.0,33.0,Fair,994.38,0.0,0.0,5.0
Burbank,2019-01-03 11:53:00,3.0,33.0,Fair,994.05,0.0,0.0,3.0
Burbank,2019-01-03 12:53:00,3.0,33.0,Fair,993.72,0.0,0.0,3.0
Burbank,2019-01-03 13:53:00,3.0,33.0,Fair,994.05,0.0,0.0,3.0
Burbank,2019-01-03 14:53:00,3.0,34.0,Fair,994.05,0.0,0.0,3.0
Burbank,2019-01-03 15:53:00,6.0,34.0,Fair,994.71,0.0,0.0,6.0
Burbank,2019-01-03 16:53:00,9.0,34.0,Fair,995.04,0.0,0.0,9.0
Burbank,2019-01-03 17:53:00,13.0,34.0,Fair,995.04,7.0,0.0,13.0
Burbank,2019-01-03 18:53:00,15.0,34.0,Fair,994.05,0.0,0.0,15.0
Burbank,2019-01-03 19:53:00,16.0,34.0,Fair,993.06,7.0,0.0,16.0
Burbank,2019-01-03 20:53:00,17.0,34.0,Fair,991.75,6.0,0.0,17.0
Burbank,2019-01-03 21:53:00,18.0,34.0,Fair,990.76,7.0,0.0,18.0
Burbank,2019-01-03 22:53:00,18.0,34.0,Fair,990.76,0.0,0.0,18.0
Burbank,2019-01-03 23:53:00,18.0,34.0,Fair,990.1,11.0,0.0,18.0
Burbank,2019-01-04 00:53:00,16.0,30.0,Partly Cloudy,990.1,6.0,0.0,16.0
Burbank,2019-01-04 01:53:00,14.0,33.0,Fair,990.76,0.0,0.0,14.0
Burbank,2019-01-04 02:53:00,12.0,33.0,Fair,991.09,0.0,0.0,12.0
Burbank,2019-01-04 03:53:00,11.0,33.0,Fair,991.75,6.0,0.0,11.0
Burbank,2019-01-04 04:53:00,10.0,33.0,Fair,991.75,0.0,0.0,10.0
Burbank,2019-01-04 05:53:00,8.0,33.0,Fair,991.75,7.0,0.0,7.0
Burbank,2019-01-04 06:53:00,8.0,33.0,Fair,991.42,6.0,0.0,8.0
Burbank,2019-01-04 07:53:00,7.0,33.0,Fair,991.09,0.0,0.0,7.0
Burbank,2019-01-04 08:53:00,7.0,33.0,Fair,990.43,0.0,0.0,7.0
Burbank,2019-01-04 09:53:00,6.0,33.0,Fair,989.77,6.0,0.0,6.0
Burbank,2019-01-04 10:53:00,5.0,33.0,Fair,989.77,0.0,0.0,5.0
Burbank,2019-01-04 11:53:00,4.0,33.0,Fair,989.11,0.0,0.0,4.0
Burbank,2019-01-04 12:53:00,4.0,33.0,Fair,988.45,6.0,0.0,4.0
Burbank,2019-01-04 13:53:00,4.0,33.0,Fair,988.13,7.0,0.0,2.0
Burbank,2019-01-04 14:53:00,4.0,34.0,Fair,988.78,0.0,0.0,4.0
Burbank,2019-01-04 15:53:00,6.0,34.0,Fair,989.44,0.0,0.0,6.0
Burbank,2019-01-04 16:53:00,9.0,34.0,Fair,989.77,0.0,0.0,9.0
Burbank,2019-01-04 17:53:00,14.0,34.0,Fair,989.77,0.0,0.0,14.0
Burbank,2019-01-04 18:53:00,16.0,34.0,Fair,989.44,0.0,0.0,16.0
Burbank,2019-01-04 19:53:00,17.0,34.0,Fair,988.45,13.0,0.0,17.0
Burbank,2019-01-04 20:53:00,18.0,34.0,Fair,987.47,17.0,0.0,18.0
Burbank,2019-01-04 21:53:00,18.0,34.0,Fair,987.14,11.0,0.0,18.0
Burbank,2019-01-04 22:53:00,18.0,34.0,Fair,986.81,13.0,0.0,18.0
Burbank,2019-01-04 23:53:00,17.0,34.0,Fair,986.81,11.0,0.0,17.0
Burbank,2019-01-05 00:53:00,16.0,30.0,Partly Cloudy,986.48,6.0,0.0,16.0
Burbank,2019-01-05 01:53:00,14.0,33.0,Fair,986.48,6.0,0.0,14.0
Burbank,2019-01-05 02:53:00,12.0,33.0,Fair,986.81,0.0,0.0,12.0
Burbank,2019-01-05 03:53:00,11.0,29.0,Partly Cloudy,987.14,0.0,0.0,11.0
Burbank,2019-01-05 04:53:00,11.0,29.0,Partly Cloudy,986.81,0.0,0.0,11.0
Burbank,2019-01-05 05:53:00,10.0,29.0,Partly Cloudy,986.81,0.0,0.0,10.0
Burbank,2019-01-05 06:53:00,9.0,27.0,Mostly Cloudy,986.48,0.0,0.0,9.0
Burbank,2019-01-05 07:53:00,9.0,27.0,Mostly Cloudy,986.81,0.0,0.0,9.0
Burbank,2019-01-05 08:53:00,8.0,27.0,Mostly Cloudy,986.48,0.0,0.0,8.0
Burbank,2019-01-05 09:53:00,8.0,27.0,Mostly Cloudy,986.15,0.0,0.0,8.0
Burbank,2019-01-05 10:53:00,8.0,26.0,Cloudy,985.49,0.0,0.0,8.0
Burbank,2019-01-05 11:53:00,7.0,27.0,Mostly Cloudy,985.16,6.0,0.0,7.0
Burbank,2019-01-05 12:53:00,7.0,26.0,Cloudy,985.16,0.0,0.0,7.0
Burbank,2019-01-05 13:53:00,7.0,26.0,Cloudy,985.16,0.0,0.0,7.0
Burbank,2019-01-05 14:53:00,8.0,34.0,Fair,986.15,0.0,0.0,8.0
Burbank,2019-01-05 15:53:00,8.0,26.0,Cloudy,986.48,6.0,0.0,8.0
Burbank,2019-01-05 16:53:00,9.0,26.0,Cloudy,987.8,0.0,0.0,9.0
Burbank,2019-01-05 17:08:00,9.0,26.0,Cloudy,987.8,0.0,0.0,9.0
Burbank,2019-01-05 17:53:00,11.0,26.0,Cloudy,988.78,0.0,0.0,11.0
Burbank,2019-01-05 18:13:00,11.0,26.0,Cloudy,988.45,7.0,0.0,11.0
Burbank,2019-01-05 18:53:00,12.0,26.0,Cloudy,987.14,15.0,0.0,12.0
Burbank,2019-01-05 19:53:00,13.0,26.0,Cloudy,986.48,19.0,0.0,13.0
Burbank,2019-01-05 20:53:00,13.0,28.0,Mostly Cloudy,986.48,17.0,0.0,13.0
Burbank,2019-01-05 21:27:00,13.0,26.0,Cloudy,986.15,19.0,0.0,13.0
Burbank,2019-01-05 21:53:00,13.0,26.0,Cloudy,986.15,19.0,0.0,13.0
Burbank,2019-01-05 22:53:00,13.0,26.0,Cloudy,986.15,17.0,0.0,13.0
Burbank,2019-01-05 23:53:00,12.0,12.0,Rain,986.15,20.0,0.25,12.0
Burbank,2019-01-06 00:53:00,11.0,11.0,Light Rain,986.48,15.0,1.27,11.0
Burbank,2019-01-06 01:53:00,11.0,26.0,Cloudy,986.15,17.0,0.0,11.0
Burbank,2019-01-06 02:53:00,11.0,11.0,Light Rain,985.49,22.0,0.0,11.0
Burbank,2019-01-06 03:53:00,11.0,11.0,Light Rain,985.49,15.0,0.25,11.0
Burbank,2019-01-06 04:22:00,10.0,12.0,Rain,986.48,19.0,0.76,10.0
Burbank,2019-01-06 04:53:00,9.0,40.0,Heavy Rain,987.47,22.0,4.57,6.0
Burbank,2019-01-06 05:10:00,9.0,40.0,Heavy Rain,987.8,0.0,2.29,9.0
Burbank,2019-01-06 05:53:00,9.0,11.0,Light Rain,985.82,17.0,3.56,7.0
Burbank,2019-01-06 06:53:00,9.0,26.0,Cloudy,986.48,0.0,0.25,9.0
Burbank,2019-01-06 07:53:00,9.0,26.0,Cloudy,986.48,0.0,0.0,9.0
Burbank,2019-01-06 08:53:00,9.0,26.0,Cloudy,986.48,7.0,0.0,8.0
Burbank,2019-01-06 09:53:00,9.0,26.0,Cloudy,987.14,0.0,0.0,9.0
Burbank,2019-01-06 10:53:00,9.0,11.0,Light Rain,987.47,7.0,0.25,8.0
Burbank,2019-01-06 11:40:00,9.0,12.0,Rain,987.47,9.0,1.78,7.0
Burbank,2019-01-06 11:53:00,9.0,11.0,Light Rain,987.47,6.0,2.03,9.0
Burbank,2019-01-06 12:41:00,8.0,27.0,Mostly Cloudy,987.14,6.0,0.0,8.0
Burbank,2019-01-06 12:49:00,8.0,27.0,Mostly Cloudy,987.14,9.0,0.0,6.0
Burbank,2019-01-06 12:53:00,8.0,27.0,Mostly Cloudy,987.14,6.0,0.0,8.0
Burbank,2019-01-06 13:53:00,8.0,29.0,Partly Cloudy,987.47,6.0,0.0,8.0
Burbank,2019-01-06 14:53:00,7.0,34.0,Fair,988.78,9.0,0.0,4.0
Burbank,2019-01-06 15:53:00,7.0,28.0,Mostly Cloudy,990.1,0.0,0.0,7.0
Burbank,2019-01-06 16:09:00,8.0,20.0,Fog,990.43,0.0,0.0,8.0
Burbank,2019-01-06 16:13:00,8.0,26.0,Cloudy,990.43,0.0,0.0,8.0
Burbank,2019-01-06 16:53:00,9.0,26.0,Cloudy,991.09,7.0,0.0,8.0
Burbank,2019-01-06 17:53:00,11.0,30.0,Partly Cloudy,992.08,0.0,0.0,11.0
Burbank,2019-01-06 18:53:00,12.0,28.0,Mostly Cloudy,991.75,7.0,0.0,12.0
Burbank,2019-01-06 19:53:00,12.0,34.0,Fair,991.09,6.0,0.0,12.0
Burbank,2019-01-06 20:53:00,13.0,34.0,Fair,990.1,9.0,0.0,13.0
Burbank,2019-01-06 21:53:00,14.0,28.0,Mostly Cloudy,990.43,11.0,0.0,14.0
Burbank,2019-01-06 22:53:00,14.0,28.0,Mostly Cloudy,990.43,9.0,0.0,14.0
Burbank,2019-01-06 23:53:00,14.0,30.0,Partly Cloudy,990.76,15.0,0.0,14.0
Burbank,2019-01-07 00:53:00,12.0,30.0,Partly Cloudy,991.42,13.0,0.0,12.0
Burbank,2019-01-07 01:53:00,12.0,33.0,Fair,991.75,9.0,0.0,12.0
Burbank,2019-01-07 02:53:00,12.0,27.0,Mostly Cloudy,993.06,9.0,0.0,12.0
Burbank,2019-01-07 03:53:00,12.0,26.0,Cloudy,993.72,11.0,0.0,12.0
Burbank,2019-01-07 04:53:00,12.0,11.0,Light Rain,994.38,9.0,0.0,12.0
Burbank,2019-01-07 05:53:00,11.0,11.0,Light Rain,994.71,13.0,0.51,11.0
Burbank,2019-01-07 06:21:00,11.0,11.0,Light Rain,994.71,15.0,0.76,11.0
Burbank,2019-01-07 06:46:00,10.0,11.0,Light Rain,994.71,19.0,1.52,10.0
Burbank,2019-01-07 06:53:00,10.0,11.0,Light Rain,994.71,13.0,1.78,10.0
Burbank,2019-01-07 07:16:00,10.0,11.0,Light Rain,994.38,19.0,0.25,10.0
Burbank,2019-01-07 07:53:00,10.0,11.0,Light Rain,994.38,15.0,0.76,10.0
Burbank,2019-01-07 08:53:00,11.0,11.0,Light Rain,994.71,15.0,0.51,11.0
Burbank,2019-01-07 09:33:00,10.0,11.0,Light Rain,995.04,11.0,0.25,10.0
Burbank,2019-01-07 09:53:00,10.0,11.0,Light Rain,995.04,11.0,0.25,10.0
Burbank,2019-01-07 10:02:00,9.0,11.0,Light Rain,994.71,13.0,0.0,7.0
Burbank,2019-01-07 10:29:00,10.0,26.0,Cloudy,994.05,15.0,0.0,10.0
Burbank,2019-01-07 10:51:00,10.0,26.0,Cloudy,994.05,17.0,0.0,10.0
Burbank,2019-01-07 10:53:00,9.0,26.0,Cloudy,994.05,19.0,0.0,7.0
Burbank,2019-01-07 11:22:00,10.0,11.0,Light Rain,994.05,19.0,0.0,10.0
Burbank,2019-01-07 11:36:00,10.0,11.0,Light Rain,994.05,19.0,0.25,10.0
Burbank,2019-01-07 11:53:00,10.0,11.0,Light Rain,994.05,17.0,0.25,10.0
Burbank,2019-01-07 12:17:00,10.0,26.0,Cloudy,994.05,15.0,0.0,10.0
Burbank,2019-01-07 12:53:00,9.0,11.0,Light Rain,994.05,13.0,0.0,7.0
Burbank,2019-01-07 13:07:00,10.0,11.0,Light Rain,994.05,17.0,0.0,10.0
Burbank,2019-01-07 13:53:00,10.0,26.0,Cloudy,994.38,15.0,0.0,10.0
Burbank,2019-01-07 14:20:00,10.0,26.0,Cloudy,994.38,20.0,0.0,10.0
Burbank,2019-01-07 14:53:00,9.0,26.0,Cloudy,994.38,24.0,0.0,6.0
Burbank,2019-01-07 15:53:00,10.0,26.0,Cloudy,995.04,20.0,0.0,10.0
Burbank,2019-01-07 16:53:00,10.0,26.0,Cloudy,996.36,20.0,0.0,10.0
Burbank,2019-01-07 17:38:00,11.0,26.0,Cloudy,996.69,17.0,0.0,11.0
Burbank,2019-01-07 17:53:00,12.0,26.0,Cloudy,996.36,20.0,0.0,12.0
Burbank,2019-01-07 18:53:00,12.0,26.0,Cloudy,996.03,11.0,0.0,12.0
Burbank,2019-01-07 19:25:00,12.0,11.0,Light Rain,995.7,11.0,0.0,12.0
Burbank,2019-01-07 19:53:00,12.0,26.0,Cloudy,994.71,11.0,0.0,12.0
Burbank,2019-01-07 20:33:00,13.0,26.0,Cloudy,994.38,6.0,0.0,13.0
Burbank,2019-01-07 20:53:00,13.0,26.0,Cloudy,994.05,6.0,0.0,13.0
Burbank,2019-01-07 21:03:00,13.0,26.0,Cloudy,994.05,6.0,0.0,13.0
Burbank,2019-01-07 21:53:00,15.0,30.0,Partly Cloudy,993.72,0.0,0.0,15.0
Burbank,2019-01-07 22:53:00,14.0,28.0,Mostly Cloudy,994.05,7.0,0.0,14.0
Burbank,2019-01-07 23:34:00,14.0,26.0,Cloudy,994.38,13.0,0.0,14.0
Burbank,2019-01-07 23:53:00,14.0,26.0,Cloudy,994.38,11.0,0.0,14.0
Burbank,2019-01-08 00:36:00,14.0,26.0,Cloudy,994.38,9.0,0.0,14.0
Burbank,2019-01-08 00:53:00,14.0,28.0,Mostly Cloudy,994.05,6.0,0.0,14.0
Burbank,2019-01-08 01:53:00,13.0,27.0,Mostly Cloudy,994.05,7.0,0.0,13.0
Burbank,2019-01-08 02:53:00,13.0,33.0,Fair,994.05,0.0,0.0,13.0
Burbank,2019-01-08 03:53:00,12.0,33.0,Fair,993.39,7.0,0.0,12.0
Burbank,2019-01-08 04:53:00,11.0,33.0,Fair,993.72,6.0,0.0,11.0
Burbank,2019-01-08 05:53:00,11.0,29.0,Partly Cloudy,993.72,9.0,0.0,11.0
Burbank,2019-01-08 06:53:00,10.0,33.0,Fair,993.72,0.0,0.0,10.0
Burbank,2019-01-08 07:11:00,9.0,26.0,Cloudy,993.39,9.0,0.0,8.0
Burbank,2019-01-08 07:53:00,10.0,27.0,Mostly Cloudy,992.73,0.0,0.0,10.0
Burbank,2019-01-08 08:53:00,9.0,29.0,Partly Cloudy,992.73,7.0,0.0,8.0
Burbank,2019-01-08 09:53:00,10.0,29.0,Partly Cloudy,992.73,13.0,0.0,10.0
Burbank,2019-01-08 10:53:00,9.0,29.0,Partly Cloudy,992.41,6.0,0.0,9.0
Burbank,2019-01-08 11:53:00,8.0,27.0,Mostly Cloudy,991.75,6.0,0.0,8.0
Burbank,2019-01-08 12:53:00,8.0,27.0,Mostly Cloudy,992.08,0.0,0.0,8.0
Burbank,2019-01-08 13:53:00,10.0,27.0,Mostly Cloudy,991.75,11.0,0.0,10.0
Burbank,2019-01-08 14:29:00,10.0,27.0,Mostly Cloudy,992.08,0.0,0.0,10.0
Burbank,2019-01-08 14:53:00,9.0,30.0,Partly Cloudy,991.75,0.0,0.0,9.0
Burbank,2019-01-08 15:53:00,11.0,28.0,Mostly Cloudy,992.08,9.0,0.0,11.0
Burbank,2019-01-08 16:53:00,13.0,30.0,Partly Cloudy,992.41,0.0,0.0,13.0
Burbank,2019-01-08 17:53:00,16.0,30.0,Partly Cloudy,992.41,0.0,0.0,16.0
Burbank,2019-01-08 18:53:00,17.0,28.0,Mostly Cloudy,991.75,0.0,0.0,17.0
Burbank,2019-01-08 19:53:00,18.0,26.0,Cloudy,990.43,0.0,0.0,18.0
Burbank,2019-01-08 20:53:00,19.0,26.0,Cloudy,989.77,0.0,0.0,19.0
Burbank,2019-01-08 21:53:00,21.0,26.0,Cloudy,989.44,19.0,0.0,21.0
Burbank,2019-01-08 22:53:00,21.0,28.0,Mostly Cloudy,989.11,15.0,0.0,21.0
Burbank,2019-01-08 23:53:00,19.0,28.0,Mostly Cloudy,989.44,15.0,0.0,19.0
Burbank,2019-01-09 00:53:00,18.0,34.0,Fair,989.44,7.0,0.0,18.0
Burbank,2019-01-09 01:53:00,17.0,26.0,Cloudy,990.1,6.0,0.0,17.0
Burbank,2019-01-09 02:53:00,15.0,26.0,Cloudy,990.76,0.0,0.0,15.0
Burbank,2019-01-09 03:53:00,15.0,33.0,Fair,990.76,0.0,0.0,15.0
Burbank,2019-01-09 04:53:00,13.0,29.0,Partly Cloudy,991.42,0.0,0.0,13.0
Burbank,2019-01-09 05:53:00,12.0,29.0,Partly Cloudy,991.75,6.0,0.0,12.0
Burbank,2019-01-09 06:53:00,11.0,29.0,Partly Cloudy,992.08,6.0,0.0,11.0
Burbank,2019-01-09 07:53:00,10.0,29.0,Partly Cloudy,991.75,9.0,0.0,10.0
Burbank,2019-01-09 08:53:00,9.0,29.0,Partly Cloudy,991.75,0.0,0.0,9.0
Burbank,2019-01-09 09:53:00,9.0,33.0,Fair,992.08,0.0,0.0,9.0
Burbank,2019-01-09 10:53:00,8.0,33.0,Fair,992.41,0.0,0.0,8.0
Burbank,2019-01-09 11:53:00,8.0,33.0,Fair,991.75,0.0,0.0,8.0
Burbank,2019-01-09 12:53:00,7.0,33.0,Fair,992.08,6.0,0.0,7.0
Burbank,2019-01-09 13:53:00,7.0,33.0,Fair,992.08,0.0,0.0,7.0
Burbank,2019-01-09 14:53:00,7.0,34.0,Fair,992.41,0.0,0.0,7.0
Burbank,2019-01-09 15:53:00,8.0,34.0,Fair,993.06,0.0,0.0,8.0
Burbank,2019-01-09 16:53:00,11.0,34.0,Fair,993.39,0.0,0.0,11.0
Burbank,2019-01-09 17:53:00,13.0,34.0,Fair,993.39,0.0,0.0,13.0
Burbank,2019-01-09 18:53:00,16.0,34.0,Fair,992.08,0.0,0.0,16.0
Burbank,2019-01-09 19:53:00,17.0,34.0,Fair,991.09,7.0,0.0,17.0
Burbank,2019-01-09 20:53:00,18.0,34.0,Fair,990.1,11.0,0.0,18.0
Burbank,2019-01-09 21:53:00,19.0,34.0,Fair,990.1,11.0,0.0,19.0
Burbank,2019-01-09 22:53:00,19.0,34.0,Fair,989.44,9.0,0.0,19.0
Burbank,2019-01-09 23:53:00,18.0,34.0,Fair,990.43,13.0,0.0,18.0
Burbank,2019-01-10 00:53:00,16.0,30.0,Partly Cloudy,990.76,13.0,0.0,16.0
Burbank,2019-01-10 01:53:00,15.0,29.0,Partly Cloudy,991.42,6.0,0.0,15.0
Burbank,2019-01-10 02:53:00,16.0,27.0,Mostly Cloudy,991.09,0.0,0.0,16.0
Burbank,2019-01-10 03:53:00,14.0,27.0,Mostly Cloudy,990.43,7.0,0.0,14.0
Burbank,2019-01-10 04:53:00,14.0,27.0,Mostly Cloudy,991.42,7.0,0.0,14.0
Burbank,2019-01-10 05:53:00,14.0,27.0,Mostly Cloudy,991.42,0.0,0.0,14.0
Burbank,2019-01-10 06:53:00,13.0,29.0,Partly Cloudy,991.09,0.0,0.0,13.0
Burbank,2019-01-10 07:53:00,12.0,27.0,Mostly Cloudy,991.42,6.0,0.0,12.0
Burbank,2019-01-10 08:53:00,11.0,33.0,Fair,991.75,7.0,0.0,11.0
Burbank,2019-01-10 09:53:00,10.0,33.0,Fair,991.75,0.0,0.0,10.0
Burbank,2019-01-10 10:53:00,9.0,33.0,Fair,991.42,0.0,0.0,9.0
Burbank,2019-01-10 11:53:00,9.0,33.0,Fair,991.09,7.0,0.0,8.0
Burbank,2019-01-10 12:53:00,9.0,33.0,Fair,991.09,0.0,0.0,9.0
Burbank,2019-01-10 13:53:00,8.0,33.0,Fair,991.42,6.0,0.0,8.0
Burbank,2019-01-10 14:53:00,8.0,34.0,Fair,991.75,0.0,0.0,8.0
Burbank,2019-01-10 15:53:00,9.0,34.0,Fair,992.41,7.0,0.0,8.0
Burbank,2019-01-10 16:53:00,11.0,34.0,Fair,992.73,0.0,0.0,11.0
Burbank,2019-01-10 16:58:00,11.0,34.0,Fair,992.73,7.0,0.0,11.0
Burbank,2019-01-10 17:01:00,11.0,34.0,Fair,993.06,6.0,0.0,11.0
Burbank,2019-01-10 17:53:00,13.0,34.0,Fair,992.73,7.0,0.0,13.0
Burbank,2019-01-10 18:53:00,15.0,34.0,Fair,992.41,0.0,0.0,15.0
Burbank,2019-01-10 19:53:00,16.0,34.0,Fair,991.09,0.0,0.0,16.0
Burbank,2019-01-10 20:53:00,18.0,34.0,Fair,989.77,6.0,0.0,18.0
Burbank,2019-01-10 21:53:00,18.0,34.0,Fair,989.77,15.0,0.0,18.0
Burbank,2019-01-10 22:53:00,17.0,34.0,Fair,990.1,13.0,0.0,17.0
Burbank,2019-01-10 23:53:00,16.0,34.0,Fair,990.1,15.0,0.0,16.0
